"ISSCAAP_GROUP","TAXONOMIC_CODE","ALPHA_3_CODE","SCIENTIFIC_NAME","NAME_EN","NAME_FR","NAME_ES","NAME_AR","NAME_ZH","NAME_RU","AUTHOR","FAMILY","ORDER_OR_HIGHER_TAXA","HAS_FISHSTAT_DATA"
"11","140014119401","BNE","Incisilabeo behri",,,,,"贝尔氏野鲮",,"(Fowler 1937)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014119801","KAL","Kalimantania lawak",,,,,,,"(Bleeker 1855)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120201","LBV","Labeo altivelis","Rednose labeo",,,,,,"Peters 1852","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120202","LBG","Labeo angra",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120203","LBB","Labeo bata",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120204","LBO","Labeo boga",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120205","LCB","Labeo calbasu","Orangefin labeo","Labéo","Labeo","لابِييُو","蓝野鲮","Калбасу","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120206","LBP","Labeo capensis","Orange River mudfish",,,,,,"(Smith 1841)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120207","CTT","Labeo catla","Catla",,,,,"Катля","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120208","MOH","Labeo chrysophekadion","Black sharkminnow",,,,"黑野鲮",,"(Bleeker 1850)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120209","ZYS","Labeo congoro","Purple labeo",,,,,,"Peters 1852","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120210","LBU","Labeo coubie",,,,,,,"Rüppell 1832","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120211","LBY","Labeo cylindricus","Redeye labeo",,,,,,"Peters 1868","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120212","LBM","Labeo dussumieri",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120213","LBH","Labeo dyocheilus",,,,,,,"(McClelland 1839)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120214","LBF","Labeo fimbriatus","Fringed-lipped peninsula carp",,,,,,"(Bloch 1795)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120215","LBK","Labeo forskalii",,,,,,,"Rüppell 1836","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120216","LBN","Labeo fuelleborni",,,,,,,"Hilgendorf & Pappenheim 1903","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120217","LBI","Labeo gonius","Kuria labeo",,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120218","LBQ","Labeo horie",,,,,,,"Heckel 1846-49","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120219","LBJ","Labeo kontius",,,,,,,"(Jerdon 1849)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120220","LOM","Labeo mesops",,,,,,,"Günther 1868","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120221","LOI","Labeo microphthalmus",,,,,,,"Day 1877","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120222","LON","Labeo nandina",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120223","LOL","Labeo niloticus",,,,,,,"(Forsskål 1775)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120224","LOH","Labeo pangusia",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120225","LRH","Labeo rohita","Roho labeo","Labéo Roho","Labeo Roho","لبيس روهو","南亚野鲮","Роху","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120226","LOE","Labeo rosae",,,,,,,"Steindachner 1894","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120227","LOD","Labeo sindensis",,,,,,,"(Day 1872)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120229","EOU","Labeo umbratus","Moggel",,,,,,"(Smith 1841)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120230","LOC","Labeo victorianus","Ningu",,,,,,"Boulenger 1901","CYPRINIDAE","CYPRINIFORMES","YES"
"11","1400141202XX","RHI","Labeo spp","Rhinofishes NEI","Labéos NCA","Labeos NEP",,,,,"CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120601","BBN","Labeobarbus aeneus","Smallmouth yellowfish",,,,,,"(Burchell 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120602","BBU","Labeobarbus altianalis","Ripon barbel",,,,,,"(Boulenger 1900)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120603","VBE","Labeobarbus beso","African scraping feeder",,,,,,"(Rüppell 1835)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014120604","BBB","Labeobarbus bynni",,,,,,,"(Forsskål 1775)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120605","BBI","Labeobarbus codringtonii",,,,,,,"(Boulenger 1908)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120606","BUJ","Labeobarbus johnstonii",,,,,,,"(Boulenger 1907)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120607","BUQ","Labeobarbus marequensis","Largescale yellowfish",,,,,,"(Smith 1841)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014120608","BSO","Labeobarbus tropidolepis",,,,,,,"(Boulenger 1900)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014121001","LZQ","Labiobarbus fasciatus",,,,,,,"(Bleeker 1853)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014121002","LZF","Labiobarbus festivus","Signal barb",,,,,,"(Heckel 1843)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014121003","LUE","Labiobarbus leptocheilus",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014121004","LZW","Labiobarbus ocellatus",,,,,,,"(Heckel 1843)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014121005","JEG","Labiobarbus siamensis",,,,,,,"(Sauvage 1881)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014121401","LPT","Lepidopygopsis typus",,,,,,,"Raj 1941","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014121801","LCO","Lobocheilos bo",,,,,,,"(Popta 1904)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122201","LWD","Luciobarbus bocagei",,,"Barbo ibérico",,,,"(Steindachner 1864)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014122202","BBK","Luciobarbus callensis","Algerian barb",,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014122203","WLC","Luciobarbus capito","Bulatmai barbel",,,,"大鳞鲃",,"(Güldenstädt 1773)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122204","LWK","Luciobarbus comizo",,,"Barbo comizo",,,,"(Steindachner 1864)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122210","FME","Luciobarbus esocinus","Pike barbell",,,,,,"Heckel 1843","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122211","BUG","Luciobarbus graellsii",,,,,,,"(Steindachner 1866)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014122212","XBE","Luciobarbus guiraonis","Valencia barbel",,"Barbo mediterráneo",,,,"(Steindachner 1866)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122213","BUN","Luciobarbus longiceps",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122214","NWW","Luciobarbus microcephalus",,,,,,,"(Almaça 1967)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122215","BSL","Luciobarbus sclateri","Andalusian barbel",,"Barbo andaluz",,,,"(Günther 1868)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014122601","MKE","Mekongina erythrospila",,,,,,,"Fowler 1937","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014123001","MSG","Mystacoleucus argenteus",,,,,,,"(Day 1888)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014123002","JVJ","Mystacoleucus atridorsalis",,,,,,,"Fowler 1937","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014123003","MJZ","Mystacoleucus obtusirostris",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014123004","MZP","Mystacoleucus padangensis",,,,,,,"(Bleeker 1852)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014123401","NEI","Neolissochilus blanci",,,,,,,"(Pellegrin & Fang 1940)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014123402","ARH","Neolissochilus hexagonolepis","Copper mahseer",,,,"墨脱四须魮(小鳞光唇鱼)",,"(McClelland 1839)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014123403","TZS","Neolissochilus soro",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014123404","QKD","Neolissochilus thienemanni",,,,,,,"(Ahl 1933)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014123801","ONL","Onychostoma alticorpus","Taiwan ku fish",,,,"高体白甲鱼",,"(Oshima 1920)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014123802","OYZ","Onychostoma macrolepis",,,,,"多鳞白甲鱼",,"(Bleeker 1871)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014124201","OHC","Oreichthys cosuatis",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014124601","OBL","Osteobrama belangeri","Manipur osteobrama",,,,"比氏骨鳊",,"(Valenciennes 1844)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014124602","OBC","Osteobrama cotio",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014125001","OSE","Osteochilus melanopleura",,,,,,,"(Bleeker 1852)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014125002","OSS","Osteochilus spilurus",,,,,,,"(Bleeker 1851)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014125003","FCN","Osteochilus vittatus","Nilem carp",,,,,"Остиохил Хассельта","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014125401","PHQ","Paracrossochilus acerus",,,,,,,"Inger & Chin 1962","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014125801","PYT","Parapsilorhynchus tentaculatus",,,,,,,"(Annandale 1919)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014126201","YKI","Percocypris pingi",,,,,"鲈鲤",,"(Tchang 1930)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014126601","PUO","Pethia conchonius","Rosy barb",,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014126602","PUW","Pethia ticto","Ticto barb",,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014127001","PTD","Poropuntius deauratus",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014127002","QVK","Poropuntius tawarensis",,,,,,,"(Weber & de Beaufort 1916)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014127401","PRJ","Probarbus jullieni","Isok barb",,,,,"Карп Джульена (=пробарбус)","Sauvage 1880","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014127801","PCE","Procypris mera",,,,,,,"Lin 1933","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014127802","QPQ","Procypris rabaudi","Rock carp",,,,"岩原鲤",,"(Tchang 1930)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014128201","PBB","Prolabeo batesi",,,,,,,"Norman 1932","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014128601","PBM","Prolabeops melanhypopterus",,,,,,,"(Pellegrin 1928)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014129001","PDS","Pseudobarbus asper","Smallscale redfin",,,,,,"(Boulenger 1911)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014129401","PTJ","Ptychidio jordani",,,,,,,"Myers 1930","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014129801","PTO","Ptychobarbus conirostris",,,,,,,"Steindachner 1866","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014130201","QNT","Puntigrus partipentazona",,,,,,,"(Fowler 1934)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014130202","PUT","Puntigrus tetrazona","Sumatra barb",,,,,,"(Bleeker 1855)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014130601","PUQ","Puntioplites bulu",,,,,,,"(Bleeker 1851)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014130602","WPP","Puntioplites proctozysron",,,,,,,"(Bleeker 1864)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014130603","WPU","Puntioplites waandersi",,,,,,,"(Bleeker 1858-59)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014131001","PUH","Puntius amphibius",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014131002","SMB","Puntius brevis",,,,,,,"(Bleeker 1849)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014131003","FQP","Puntius puntio","Puntio barb",,,,,,"Hamilton 1822","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014131004","PUR","Puntius sophore","Pool barb",,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","1400141310XX","FAB","Puntius spp","Asian barbs NEI","Barbeaux d'Asie NCA","Barbos de Asia NEP",,,"Пунтиусы",,"CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014131401","REH","Rectoris posehensis",,,,,,,"Lin 1935","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014131801","ROG","Rohtee ogilbii","Vatani rohtee",,,,,,"Sykes 1839","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014132201","ROI","Rohteichthys microlepis",,,,,,,"(Bleeker 1851)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014132601","SNV","Sanagia velifera",,,,,,,"Holly 1926","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014133001","SWE","Sawbwa resplendens",,,,,,,"Annandale 1918","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014133401","SGB","Scaphognathops bandanensis",,,,,,,"Boonyaratpalin & Srirungroj 1971","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014133801","SRT","Schismatorhynchos heterorhynchos",,,,,,,"(Bleeker 1853)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014134201","SZB","Schizocypris brucei",,,,,,,"Regan 1914","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014134601","SZU","Schizopyge curvifrons","Sattar snowtrout",,,,,"Маринка обыкновенная","(Heckel 1838)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014135001","PLX","Schizopygopsis extrema",,,,,,,"(Herzenstein 1891)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135002","SZP","Schizopygopsis pylzovi",,,,,,,"Kessler 1876","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135003","GYW","Schizopygopsis stolickai",,,,,,,"Steindachner 1866","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135401","QEB","Schizothorax cryptolepis",,,,,"隐鳞裂腹鱼",,"Fu & Ye 1984","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135402","QEA","Schizothorax davidi",,,,,"重口裂腹鱼",,"(Sauvage 1880)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135403","SZE","Schizothorax esocinus",,,,,,,"Heckel 1838","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135404","QER","Schizothorax molesworthi","Blunt- nosed snowtrout",,,,"墨脱裂腹鱼",,"(Chaudhuri 1913)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135405","QET","Schizothorax plagiostomus",,,,,"横口裂腹鱼",,"Heckel 1838","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135406","QEC","Schizothorax prenanti",,,,,"齐口裂腹鱼",,"(Tchang 1930)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135407","QES","Schizothorax progastus","Dinnawah snowtrout",,,,"前裂腹鱼",,"(McClelland 1839)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135408","SZR","Schizothorax richardsonii","Common snowtrout",,,,,,"(Gray 1832)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135410","ZAQ","Schizothorax taliensis",,,,,"大理裂腹鱼",,"Regan 1907","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014135411","SWZ","Schizothorax yunnanensis",,,,,"云南裂腹鱼",,"Norman 1923","CYPRINIDAE","CYPRINIFORMES","NO"
"11","1400141354XX","QEZ","Schizothorax spp","Snowtrouts NEI",,,,,,,"CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014135801","SMN","Semilabeo notabilis",,,,,,,"Peters 1881","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014136201","SKG","Sikukia gudgeri",,,,,,,"(Smith 1934)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014136601","SNT","Sinocyclocheilus anatirostris",,,,,,,"Lin & Luo 1986","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014136602","YGH","Sinocyclocheilus grahami","Golden-line barbel",,,,"滇池金线鲃",,"(Regan 1904)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014137001","SBD","Spinibarbichthys denticulatus",,,,,,,"Oshima 1926","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014137401","WSS","Spinibarbus sinensis",,,,,"中华倒刺鲃",,"(Bleeker 1871)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014137801","FZP","Striuntius lateristriga","Spanner barb",,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014138201","PUD","Systomus orphoides",,,,,,,"(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014138202","PUS","Systomus sarana","Olive barb",,,,,"Барбус краснощекий","(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014138601","ILA","Tariqilabeo latius",,,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014139001","TYD","Thynnichthys sandkhol",,,,,,,"(Sykes 1839)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014139002","TYT","Thynnichthys thynnoides",,,,,,,"(Bleeker 1852)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014139003","TWY","Thynnichthys vaillanti",,,,,,,"Weber & de Beaufort 1916","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014139401","TOK","Tor khudree",,,,,,,"(Sykes 1839)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014139402","PTP","Tor putitora","Putitor mahseer",,,,,,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014139403","TZD","Tor tambra","Semah mahseer",,,,"大鳞结鱼","Махсир","(Valenciennes 1842)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014139404","TOB","Tor tambroides","Thai mahseer",,,,"似野结鱼",,"(Bleeker 1854)","CYPRINIDAE","CYPRINIFORMES","YES"
"11","140014139405","PTT","Tor tor","Tor barb","Barbeau tor","Barbo tor",,"结鱼",,"(Hamilton 1822)","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014139801","TPN","Typhlobarbus nudiventris",,,,,,,"Chu & Chen 1982","CYPRINIDAE","CYPRINIFORMES","NO"
"11","140014140201","XEL","Xenobarbus loveridgei",,,,,,,"Norman 1923","CYPRINIDAE","CYPRINIFORMES","NO"
"11","1400141XXXXX","FCY","Cyprinidae","Cyprinids NEI","Cyprinidés NCA","Ciprínidos NEP",,,"Карповые",,"CYPRINIDAE","CYPRINIFORMES","YES"
"11","140015101001","TXG","Sundadanio axelrodi",,,,,,,"(Brittan 1976)","SUNDADANIONIDAE","CYPRINIFORMES","NO"
"11","140016101001","ABL","Amblypharyngodon melettinus","Attentive carplet",,,,,,"(Valenciennes 1844)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016101002","ABC","Amblypharyngodon microlepis",,,,,,,"(Bleeker 1853)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016101003","ABO","Amblypharyngodon mola","Mola carplet",,,,"磨齿钝齿鱼",,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016101401","BRL","Barilius barila",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016101402","BRV","Barilius vagra",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016101801","RSG","Bengala elanga",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016102201","BOI","Boraras brigittae",,,,,,,"(Vogt 1978)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016102601","ASJ","Cabdio jaya",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016102602","ARR","Cabdio morar",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016103001","HEU","Chela cachius",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016103401","HEY","Chelaethiops bibie",,,,,,,"(Joannis 1835)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016103801","DAD","Danio dangila",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016103802","MCY","Danio erythromicron",,,,,,,"(Annandale 1918)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016103803","DAI","Danio rerio","Zebra danio",,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016104201","DAT","Danionella translucida",,,,,,,"Roberts 1986","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016104601","BDA","Devario acuticephala",,,,,,,"(Hora 1921)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016104602","DAE","Devario aequipinnatus","Giant danio",,,,,,"(McClelland 1839)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016104603","DAV","Devario devario","Sind danio",,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016105001","MSB","Engraulicypris brevianalis","River sardine",,,,,,"(Boulenger 1908)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016105002","ENL","Engraulicypris sardella","Lake Malawi sardine",,,,,,"(Günther 1868)","DANIONIDAE","CYPRINIFORMES","YES"
"11","140016105401","ESD","Esomus danrica","Flying barb",,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","YES"
"11","140016105402","FXT","Esomus metallicus","Striped flying barb",,,,,,"Ahl 1924","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016105801","HRA","Horadandia atukorali",,,,,,,"Deraniyagala 1943","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016106201","INA","Inlecypris auropurpurea",,,,,,,"(Annandale 1918)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016106601","HEO","Laubuka laubuca","Indian glass barb",,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016107001","LPG","Leptocypris guineensis",,,,,,,"(Daget 1962)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016107002","LPN","Leptocypris niloticus",,,,,,,"(Joannis 1835)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016107401","LCK","Luciosoma bleekeri",,,,,,,"Steindachner 1878","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016107801","NEL","Nematabramis alestes",,,,,,,"(Seale & Bean 1907)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016108201","NEO","Neobola moeruensis",,,,,,,"(Boulenger 1915)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016108601","DKA","Opsaridium microcephalum",,,,,,,"(Günther 1864)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016108602","OPL","Opsaridium microlepis","Lake salmon",,,,,,"(Günther 1864)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109001","BRR","Opsarius bakeri",,,,,,,"(Day 1865)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109002","BLA","Opsarius barna",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109003","BLD","Opsarius bendelisis",,,,,,,"(Hamilton 1807)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109004","BRH","Opsarius shacra",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109005","BRJ","Opsarius tileo",,,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109401","PYB","Pectenocypris balaena",,,,,,,"Roberts 1989","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109801","PUK","Raiamas ansorgii",,,,,,,"(Boulenger 1910)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016109802","BLO","Raiamas bola","Trout barb",,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016110201","RSZ","Rasbora argyrotaenia","Silver rasbora",,,,,"Расбора серебренная","(Bleeker 1850)","DANIONIDAE","CYPRINIFORMES","YES"
"11","140016110202","RAD","Rasbora daniconius","Slender rasbora",,,,,,"(Hamilton 1822)","DANIONIDAE","CYPRINIFORMES","NO"
"11","140016110203","RSV","Rasbora einthovenii","Brilliant rasbora",,,,,,"(Bleeker 1851)","DANIONIDAE","CYPRINIFORMES","NO"
